3/16/2050	1 2835.829
3/17/2050	1 2823.846
3/18/2050	1 2799.881
3/19/2050	1 2787.898
3/20/2050	1 2764.172
3/21/2050	1 2740.566
3/22/2050	1 2716.960
3/23/2050	1 2525.836
3/24/2050	1 2535.662
3/25/2050	1 2545.368
3/26/2050	1 2555.194
3/27/2050	1 2752.309
3/28/2050	1 2752.309
3/29/2050	1 2752.309
3/30/2050	1 2565.020
3/31/2050	1 2574.965
04/01/2050	1 2265.921
04/02/2050	1 2283.415
04/03/2050	1 2318.616
04/04/2050	1 2453.663
04/05/2050	1 2676.607
04/06/2050	1 2654.632
04/07/2050	1 2599.910
04/08/2050	1 2535.160
04/09/2050	1 2345.284
04/10/2050	1 2408.114
04/11/2050	1 2453.663
04/12/2050	1 2472.010
4/13/2050	1 2536.867
4/14/2050	1 2631.271
4/15/2050	1 2913.525
4/16/2050	1 2913.525
4/17/2050	1 2659.966
4/18/2050	1 2679.273
4/19/2050	1 2747.330
4/20/2050	1 2836.294
4/21/2050	1 2906.698
4/22/2050	1 2957.687
4/23/2050	1 3270.341
4/24/2050	1 3221.486
4/25/2050	1 3197.271
4/26/2050	1 3173.057
4/27/2050	1 3173.057
4/28/2050	1 3148.949
4/29/2050	1 2826.374
4/30/2050	1 2876.403
05/01/2050	1 2866.942
05/02/2050	1 2824.602
05/03/2050	1 2782.628
05/04/2050	1 2730.504
05/05/2050	1 2465.857
05/06/2050	1 2474.545
05/07/2050	1 2500.607
05/08/2050	1 2535.539
05/09/2050	1 2570.746
05/10/2050	1 2624.243
05/11/2050	1 2853.956
05/12/2050	1 3390.382
5/13/2050	1 3937.233
5/14/2050	1 4099.185
5/15/2050	1 4134.392
5/16/2050	1 4289.119
5/17/2050	1 5031.574
5/18/2050	1 4792.075
5/19/2050	1 4384.315
5/20/2050	1 3734.679
5/21/2050	1 3767.965
5/22/2050	1 3903.032
5/23/2050	1 4193.466
5/24/2050	1 4608.816
5/25/2050	1 5101.165
5/26/2050	1 6434.456
5/27/2050	1 5581.351
5/28/2050	1 6207.211
5/29/2050	1 6481.094
5/30/2050	1 6730.560
5/31/2050	1 7546.812
06/01/2050	1 7136.527
06/02/2050	1 7286.035
06/03/2050	1 7657.159
06/04/2050	1 7880.539
06/05/2050	1 8176.734
06/06/2050	1 9478.404
06/07/2050	1 11117.347
06/08/2050	1 12879.529
06/09/2050	1 11089.667
06/10/2050	1 12112.596
06/11/2050	1 16163.586
06/12/2050	1 20379.246
6/13/2050	1 19377.827
6/14/2050	1 17754.045
6/15/2050	1 15848.879
6/16/2050	1 14869.145
6/17/2050	1 14189.308
6/18/2050	1 13690.361
6/19/2050	1 13330.344
6/20/2050	1 12752.235
6/21/2050	1 12187.350
6/22/2050	1 11940.697
6/23/2050	1 11787.840
6/24/2050	1 11485.298
6/25/2050	1 9886.376
6/26/2050	1 10068.148
6/27/2050	1 10225.590
6/28/2050	1 11566.047
6/29/2050	1 13907.571
6/30/2050	1 14943.899
07/01/2050	1 25193.422
07/02/2050	1 24688.664
07/03/2050	1 21137.570
07/04/2050	1 21632.544
07/05/2050	1 23158.825
07/06/2050	1 27210.230
07/07/2050	1 26736.603
07/08/2050	1 25702.627
07/09/2050	1 24891.012
07/10/2050	1 24688.664
07/11/2050	1 24141.658
07/12/2050	1 23550.179
7/13/2050	1 20693.294
7/14/2050	1 21092.876
7/15/2050	1 21587.405
7/16/2050	1 21996.993
7/17/2050	1 22876.428
7/18/2050	1 26320.789
7/19/2050	1 26165.137
7/20/2050	1 26062.851
7/21/2050	1 26011.708
7/22/2050	1 23016.515
7/23/2050	1 26062.851
7/24/2050	1 22829.732
7/25/2050	1 24114.975
7/26/2050	1 28066.317
7/27/2050	1 32673.623
7/28/2050	1 39764.693
7/29/2050	1 44705.538
7/30/2050	1 45977.439
7/31/2050	1 50644.782
08/01/2050	1 19279.821
08/02/2050	1 22444.755
08/03/2050	1 27315.880
08/04/2050	1 30709.935
08/05/2050	1 31583.652
08/06/2050	1 34789.828
08/07/2050	1 34241.463
08/08/2050	1 31993.016
08/09/2050	1 29593.349
08/10/2050	1 25643.292
08/11/2050	1 29332.151
08/12/2050	1 34740.948
8/13/2050	1 31145.266
8/14/2050	1 31339.256
8/15/2050	1 35142.675
8/16/2050	1 34789.828
8/17/2050	1 33547.989
8/18/2050	1 28820.446
8/19/2050	1 29006.798
8/20/2050	1 33224.163
8/21/2050	1 35645.215
8/22/2050	1 38658.928
8/23/2050	1 36158.448
8/24/2050	1 34740.948
8/25/2050	1 31437.015
8/26/2050	1 33934.440
8/27/2050	1 38765.852
8/28/2050	1 35804.073
8/29/2050	1 36175.250
8/30/2050	1 39334.073
8/31/2050	1 42243.918
09/01/2050	1 40532.984
09/02/2050	1 39368.649
09/03/2050	1 36692.250
09/04/2050	1 34804.412
09/05/2050	1 33220.558
09/06/2050	1 31717.467
09/07/2050	1 30049.484
09/08/2050	1 26839.151
09/09/2050	1 29379.823
09/10/2050	1 32365.815
09/11/2050	1 33339.459
09/12/2050	1 33968.738
9/13/2050	1 35387.701
9/14/2050	1 38328.824
9/15/2050	1 41108.421
9/16/2050	1 43935.130
9/17/2050	1 41770.230
9/18/2050	1 42852.680
9/19/2050	1 44907.652
9/20/2050	1 46200.984
9/21/2050	1 48352.423
9/22/2050	1 48095.552
9/23/2050	1 47379.901
9/24/2050	1 46417.474
9/25/2050	1 44057.396
9/26/2050	1 46015.902
9/27/2050	1 44870.636
9/28/2050	1 42528.506
9/29/2050	1 40721.431
9/30/2050	1 39739.935
10/01/2050	1 40037.749
10/02/2050	1 37921.923
10/03/2050	1 36698.595
10/04/2050	1 34233.423
10/05/2050	1 36792.413
10/06/2050	1 35588.836
10/07/2050	1 33779.150
10/08/2050	1 31328.792
10/09/2050	1 29720.320
10/10/2050	1 28563.652
10/11/2050	1 27752.626
10/12/2050	1 26597.192
10/13/2050	1 25507.184
10/14/2050	1 24214.728
10/15/2050	1 23360.497
10/16/2050	1 22921.037
10/17/2050	1 22270.489
10/18/2050	1 21771.776
10/19/2050	1 20999.018
10/20/2050	1 20206.509
10/21/2050	1 19230.069
10/22/2050	1 16784.648
10/23/2050	1 17501.856
10/24/2050	1 20343.532
10/25/2050	1 20241.073
10/26/2050	1 18965.899
10/27/2050	1 17259.906
10/28/2050	1 16209.400
10/29/2050	1 15223.084
10/30/2050	1 14155.296
10/31/2050	1 13650.411
11/01/2050	1 14522.783
11/02/2050	1 14004.791
11/03/2050	1 13524.793
11/04/2050	1 13053.661
11/05/2050	1 12672.449
11/06/2050	1 12244.757
11/07/2050	1 11797.687
11/08/2050	1 11333.901
11/09/2050	1 10829.966
11/10/2050	1 10241.051
11/11/2050	1 10072.608
11/12/2050	1 10000.799
11/13/2050	1 9787.143
11/14/2050	1 9529.160
11/15/2050	1 9320.823
11/16/2050	1 9206.079
11/17/2050	1 9024.212
11/18/2050	1 8933.912
11/19/2050	1 8821.701
11/20/2050	1 8665.923
11/21/2050	1 7574.720
11/22/2050	1 8025.969
11/23/2050	1 8638.314
11/24/2050	1 9858.066
11/25/2050	1 9366.923
11/26/2050	1 8911.368
11/27/2050	1 8511.539
11/28/2050	1 8424.025
11/29/2050	1 8315.234
11/30/2050	1 7950.993
12/01/2050	1 6435.717
12/02/2050	1 6302.515
12/03/2050	1 6252.979
12/04/2050	1 6203.638
12/05/2050	1 6170.874
12/06/2050	1 6105.540
12/07/2050	1 6040.597
12/08/2050	1 5911.783
12/09/2050	1 5832.018
12/10/2050	1 5090.534
12/11/2050	1 5104.284
12/12/2050	1 5173.030
12/13/2050	1 5284.291
12/14/2050	1 5368.640
12/15/2050	1 5743.477
12/16/2050	1 6638.250
12/17/2050	1 6536.545
12/18/2050	1 6352.344
12/19/2050	1 6170.874
12/20/2050	1 5943.865
12/21/2050	1 5721.342
12/22/2050	1 5534.118
12/23/2050	1 5503.207
12/24/2050	1 5395.846
12/25/2050	1 5229.295
12/26/2050	1 5095.118
12/27/2050	1 4948.166
12/28/2050	1 4890.049
12/29/2050	1 4832.224
12/30/2050	1 4717.745
12/31/2050	1 4590.589
