3/24/2050	1 3043.596
3/25/2050	1 3043.596
3/26/2050	1 3043.596
3/27/2050	1 2836.484
3/28/2050	1 2847.483
3/29/2050	1 3096.202
3/30/2050	1 3043.596
3/31/2050	1 2814.753
04/01/2050	1 3029.827
04/02/2050	1 3041.523
04/03/2050	1 3276.156
04/04/2050	1 3276.156
04/05/2050	1 3276.156
04/06/2050	1 3053.219
04/07/2050	1 3065.058
04/08/2050	1 3332.781
04/09/2050	1 3276.156
04/10/2050	1 3029.827
04/11/2050	1 3053.219
04/12/2050	1 3100.288
4/13/2050	1 3280.863
4/14/2050	1 3578.967
4/15/2050	1 3549.585
4/16/2050	1 3476.414
4/17/2050	1 3389.835
4/18/2050	1 3135.947
4/19/2050	1 3219.958
4/20/2050	1 3280.863
4/21/2050	1 3305.396
4/22/2050	1 3392.117
4/23/2050	1 3518.348
4/24/2050	1 3895.757
4/25/2050	1 3895.757
4/26/2050	1 3556.716
4/27/2050	1 3582.533
4/28/2050	1 3673.534
4/29/2050	1 3792.490
4/30/2050	1 3886.628
05/01/2050	1 4342.728
05/02/2050	1 4815.030
05/03/2050	1 4761.913
05/04/2050	1 4298.388
05/05/2050	1 4327.898
05/06/2050	1 4402.201
05/07/2050	1 4477.412
05/08/2050	1 4599.233
05/09/2050	1 5176.407
05/10/2050	1 5139.634
05/11/2050	1 4599.233
05/12/2050	1 5121.323
5/13/2050	1 5084.701
5/14/2050	1 5012.062
5/15/2050	1 4939.878
5/16/2050	1 4462.279
5/17/2050	1 4538.095
5/18/2050	1 4629.953
5/19/2050	1 5231.643
5/20/2050	1 5121.323
5/21/2050	1 4538.095
5/22/2050	1 4553.229
5/23/2050	1 4614.517
5/24/2050	1 4691.847
5/25/2050	1 5304.433
5/26/2050	1 5697.438
5/27/2050	1 6801.695
5/28/2050	1 5998.736
5/29/2050	1 6125.551
5/30/2050	1 6253.879
5/31/2050	1 6572.430
06/01/2050	1 8431.910
06/02/2050	1 9889.901
06/03/2050	1 11457.523
06/04/2050	1 9865.277
06/05/2050	1 10775.267
06/06/2050	1 14378.994
06/07/2050	1 18129.211
06/08/2050	1 17238.356
06/09/2050	1 15793.854
06/10/2050	1 14099.034
06/11/2050	1 13227.470
06/12/2050	1 12622.693
6/13/2050	1 12178.834
6/14/2050	1 11858.565
6/15/2050	1 11344.284
6/16/2050	1 10841.767
6/17/2050	1 10622.347
6/18/2050	1 10486.366
6/19/2050	1 10217.227
6/20/2050	1 8794.840
6/21/2050	1 8956.542
6/22/2050	1 9096.601
6/23/2050	1 10289.060
6/24/2050	1 12372.061
6/25/2050	1 13293.971
6/26/2050	1 13352.943
6/27/2050	1 15428.101
6/28/2050	1 13590.243
6/29/2050	1 14011.673
6/30/2050	1 14877.747
07/01/2050	1 13012.301
07/02/2050	1 13415.810
07/03/2050	1 14245.054
07/04/2050	1 14824.713
07/05/2050	1 17014.354
07/06/2050	1 16673.466
07/07/2050	1 14275.238
07/08/2050	1 14609.518
07/09/2050	1 15640.291
07/10/2050	1 18376.403
07/11/2050	1 18056.539
07/12/2050	1 17358.245
7/13/2050	1 16810.121
7/14/2050	1 16673.466
7/15/2050	1 16304.046
7/16/2050	1 15904.591
7/17/2050	1 13975.197
7/18/2050	1 14245.054
7/19/2050	1 14579.034
7/20/2050	1 14855.648
7/21/2050	1 15449.574
7/22/2050	1 17775.720
7/23/2050	1 17670.600
7/24/2050	1 17601.522
7/25/2050	1 17566.982
7/26/2050	1 15544.181
7/27/2050	1 17601.522
7/28/2050	1 15418.038
7/29/2050	1 16286.025
7/30/2050	1 18954.561
7/31/2050	1 22066.100
08/01/2050	1 22859.154
08/02/2050	1 26611.663
08/03/2050	1 32387.122
08/04/2050	1 36411.289
08/05/2050	1 37447.213
08/06/2050	1 41248.620
08/07/2050	1 40598.451
08/08/2050	1 37932.576
08/09/2050	1 35087.407
08/10/2050	1 30404.015
08/11/2050	1 34777.716
08/12/2050	1 41190.667
8/13/2050	1 36927.440
8/14/2050	1 37157.444
8/15/2050	1 41666.974
8/16/2050	1 41248.620
8/17/2050	1 39776.232
8/18/2050	1 34171.012
8/19/2050	1 34391.961
8/20/2050	1 39392.288
8/21/2050	1 42262.812
8/22/2050	1 45836.026
8/23/2050	1 42871.327
8/24/2050	1 41190.667
8/25/2050	1 37273.352
8/26/2050	1 40234.429
8/27/2050	1 45962.800
8/28/2050	1 42451.162
8/29/2050	1 42891.249
8/30/2050	1 46636.513
8/31/2050	1 50086.576
09/01/2050	1 29618.994
09/02/2050	1 28278.858
09/03/2050	1 26791.708
09/04/2050	1 23929.419
09/05/2050	1 26194.648
09/06/2050	1 28856.917
09/07/2050	1 29725.004
09/08/2050	1 30286.061
09/09/2050	1 31551.189
09/10/2050	1 34173.454
09/11/2050	1 36651.704
09/12/2050	1 39171.959
9/13/2050	1 37241.764
9/14/2050	1 38206.862
9/15/2050	1 40039.047
9/16/2050	1 41192.163
9/17/2050	1 43110.357
9/18/2050	1 42881.334
9/19/2050	1 42243.270
9/20/2050	1 41385.183
9/21/2050	1 39280.970
9/22/2050	1 41027.147
9/23/2050	1 40006.043
9/24/2050	1 37917.832
9/25/2050	1 36306.670
9/26/2050	1 35431.581
9/27/2050	1 33998.436
9/28/2050	1 32437.278
9/29/2050	1 30723.105
9/30/2050	1 29732.005
10/01/2050	1 31784.837
10/02/2050	1 31393.046
10/03/2050	1 30809.160
10/04/2050	1 29881.160
10/05/2050	1 26914.741
10/06/2050	1 26854.625
10/07/2050	1 25608.771
10/08/2050	1 24595.089
10/09/2050	1 23266.316
10/10/2050	1 22166.260
10/11/2050	1 21120.792
10/12/2050	1 20257.055
10/13/2050	1 19716.701
10/14/2050	1 19487.293
10/15/2050	1 19234.390
10/16/2050	1 18908.243
10/17/2050	1 18461.864
10/18/2050	1 17801.969
10/19/2050	1 17202.190
10/20/2050	1 16683.256
10/21/2050	1 16195.418
10/22/2050	1 15557.634
10/23/2050	1 15020.735
10/24/2050	1 14559.845
10/25/2050	1 14041.603
10/26/2050	1 13786.627
10/27/2050	1 13470.845
10/28/2050	1 13304.316
10/29/2050	1 12994.062
10/30/2050	1 12486.185
10/31/2050	1 11812.470
11/01/2050	1 12468.517
11/02/2050	1 12023.795
11/03/2050	1 11611.694
11/04/2050	1 11207.204
11/05/2050	1 10879.914
11/06/2050	1 10512.720
11/07/2050	1 10128.889
11/08/2050	1 9730.706
11/09/2050	1 9298.054
11/10/2050	1 8792.441
11/11/2050	1 8647.825
11/12/2050	1 8586.173
11/13/2050	1 8402.739
11/14/2050	1 8181.248
11/15/2050	1 8002.380
11/16/2050	1 7903.868
11/17/2050	1 7747.726
11/18/2050	1 7670.198
11/19/2050	1 7573.860
11/20/2050	1 7440.117
11/21/2050	1 6503.266
11/22/2050	1 6890.685
11/23/2050	1 7416.413
11/24/2050	1 8463.630
11/25/2050	1 8041.960
11/26/2050	1 7650.844
11/27/2050	1 7307.571
11/28/2050	1 7232.436
11/29/2050	1 7139.033
11/30/2050	1 6826.315
12/01/2050	1 6722.764
12/02/2050	1 6666.886
12/03/2050	1 6500.542
12/04/2050	1 6372.621
12/05/2050	1 6210.143
12/06/2050	1 6085.384
12/07/2050	1 5961.915
12/08/2050	1 5891.863
12/09/2050	1 5787.722
12/10/2050	1 5718.842
12/11/2050	1 5633.327
12/12/2050	1 5514.777
12/13/2050	1 5397.516
12/14/2050	1 5347.730
12/15/2050	1 5281.544
12/16/2050	1 5248.744
12/17/2050	1 5232.344
12/18/2050	1 5134.411
12/19/2050	1 5037.533
12/20/2050	1 4925.778
12/21/2050	1 4894.032
12/22/2050	1 4846.706
12/23/2050	1 4799.614
12/24/2050	1 4721.597
12/25/2050	1 4644.282
12/26/2050	1 4628.936
12/27/2050	1 4567.670
12/28/2050	1 4521.984
12/29/2050	1 4521.984
12/30/2050	1 4506.872
12/31/2050	1 4461.538
